latitude,longitude,altitude,geometry,coordinates,OBJECTID,MaintainedBy,PBID,WHOLESTNAME,BEG_DESC,END_DESC,ACPT_DATE,TOT_FTa,TOT_MIa,ACPT_PROCESS,CARDIST,FIELDIST,MONTH_ACCEPT,DAY_ACCEPT,YEAR_ACCEPT,FY_REPORTEDa,NOTES,PREFIXDIRECTION,STREETNAME,STREETTYPE,SUFFIX,STNAMECHANGE,DATESTNAMECHANGE,TOPO,REC_MERGED,SR_FORMER,NCDOT_ACCEPTED,ANNEXATION_ACCEPTED,DATE_RECORDADDED,TIME_RECORDADDED,PREVIOUS_OMISSION,UPDATED,TERMINI,DIVIDED,DATE_UPDATED,DOTReleaseNote,ShapeSTLength
,,,LineString,"-80.73574664695856,35.2367411547902,-80.73477029865596,35.235851495427546",24966045,STATE,0,E W T Harris Bv,,,,,,,,,,,,,,E,W T HARRIS,BV, ,,,Q-26,,,,,,,,NO,,0,,,435.6973840750874
,,,LineString,"-80.78953774105989,35.36852760216937,-80.78952110634313,35.368574875590596,-80.78950862353709,35.36862341083252,-80.78950038623485,35.36867284398948,-80.78949645619772,35.36872280442346,-80.78948533598727,35.36896037577303",24966046,STATE,,Benfield Rd,,,,,,,,,,,,,,,BENFIELD,RD,,,,,,,,,,,N,,,0,,,158.81882322416627
,,,LineString,"-80.91813246471287,35.125658738582935,-80.91780070161707,35.12544346064152",24966051,STATE,0,I-485 Hy,,,,,,,,,,,,,, ,I-485,HY, ,,,G-36,,,,,,,,NO,,1,,,126.40759855798642
,,,LineString,"-80.83608721757851,35.31266805126776,-80.83602766139992,35.31272933687358,-80.83591920189355,35.31284094817286,-80.83569804691746,35.31306852685979,-80.83558234311188,35.313187591946814,-80.83520019382422,35.313580833232756,-80.8349640194117,35.313823860848636,-80.83469966598913,35.31409588309856,-80.83441791344816,35.314385807649096,-80.83423134226551,35.31457778870466,-80.83405464344642,35.314759608273256,-80.83377577193627,35.315046562585586,-80.83363904592474,35.315187248639944",24966052,STATE,0,Old Statesville Rd,,,,,,,,,,,,,, ,OLD STATESVILLE,RD, ,,,L-19,,,,,,,,NO,,0,,,1172.1830807746069
,,,LineString,"-80.7450963437522,35.05632458913097,-80.74525856221835,35.056356595838075,-80.7457611346261,35.056454445586155,-80.7461456841089,35.05652926714502,-80.74631913885304,35.0565640899338,-80.74649895854442,35.056600189311546,-80.74685395312025,35.05667337511842,-80.7472055729566,35.05674500621726,-80.74747287552144,35.0568068625823,-80.74759107481049,35.05683812932718",24966056,STATE,0,Tilley Morris Rd,,,,,,,,,,,,,, ,TILLEY MORRIS,RD, ,,,P-43,,,,,,,,NO,,0,,,769.7507651222063
,,,LineString,"-80.97304817542985,35.2714834845069,-80.97313586682844,35.27140304440457,-80.97331728970718,35.27123794323003,-80.97347466398539,35.27109453238852,-80.97362413611287,35.27095926632403,-80.9737856187396,35.27081258126181,-80.97393391287927,35.270674814252644,-80.97415830430849,35.270473743033534,-80.97445934403682,35.270197676627134,-80.97461451587944,35.270055674239714",24966060,STATE,0,Moores Chapel Rd,,,,,,,,,,,,,, ,MOORES CHAPEL,RD, ,,,E23,,,,,,,,,,0,,,699.007439387947
,,,LineString,"-80.78959353523862,35.14661328176003,-80.78952995668729,35.14654280575975,-80.7894946567496,35.14650367614046,-80.788417131005,35.14532647248655",24966061,STATE,0,Providence Rd,,,,,,,,,,,,,,,PROVIDENCE,RD,,,,N35,,,,,,,,NO,,0,,,585.6568447533192
,,,LineString,"-80.91526955198009,35.12762044981018,-80.9152019615438,35.12767314453785,-80.91513595819595,35.1277278140858",24966069,STATE,,Exit 3 N I-77 Arrowood Rd Ra,,,,,,,,,,,,,,,EXIT 3 N I-77 ARROWOOD RD,RA,,,,,,,,,,,N,,,0,,,55.87781068327787
,,,LineString,"-80.84669195847685,35.06503612412939,-80.84653695433948,35.06503514916338,-80.84651804973707,35.06503503124036,-80.84576039822673,35.06503027077769",24966074,STATE,0,,,,,,,,,,,,,,, ,I-485,HY, ,,,K-42,,,,,,,,,,0,,,278.75658712996545
,,,LineString,"-80.88439935396,35.10328969938714,-80.88392207841177,35.103197291991826,-80.8836892312076,35.103137948430486,-80.8833073259766,35.10304061249498,-80.88320629919943,35.10301791073677,-80.88314354984077,35.10300381001799,-80.88303228094273,35.10297880472086,-80.88264594456318,35.10289198587404,-80.88258600604063,35.10287895064499,-80.88200791288322,35.10275283901301,-80.8817044090518,35.102731324182805,-80.88153115932862,35.10271904376351,-80.88125003740515,35.10278205073654,-80.88100398752248,35.10294001287646,-80.88084668730534,35.10315201357233,-80.88076662914804,35.10330791234156,-80.88068106591847,35.10347452890758",24966077,STATE,0,I-485 RAMP RA,,,,,,,,,,,,,, ,I-485 RAMP,RA, ,,,I-38,,,,,,,,NO,,0,,,1283.0905996967447
,,,LineString,"-80.84741497787768,35.24375579955297,-80.84724754010965,35.24367201812555,-80.84723054174944,35.24366325173218,-80.84716732116539,35.24363064670828",24966081,STATE,0,W Brookshire Fr,,,,,,,,,,,,,,W,BROOKSHIRE,FR, ,,,K-26,,,,,,,,NO,,1,,,86.8483710410343
,,,LineString,"-80.8423845513746,35.27201914680322,-80.84193797078754,35.27215235745303,-80.84164105127212,35.27222306077925,-80.84149333281171,35.272250500036805,-80.84129594927117,35.27228716576089,-80.84085709286047,35.27236689664472,-80.84048813264486,35.27242563748718,-80.84034283741737,35.27244662505203",24966089,STATE,0,N I-77/I-85 Ra,,,,,,,,,,,,,,N,I-77/I-85,RA, ,,,L-23,,,,,,,,NO,,0,,,630.0979740850477
,,,LineString,"-80.93514525785726,35.12440074339169,-80.93515297871511,35.1244149345723,-80.93559431487073,35.12522625015396,-80.93570797158414,35.125425588585045,-80.93582372829749,35.12562371491324,-80.93594195259129,35.125821256729786,-80.93606224412517,35.12601754656602,-80.93634713264166,35.1264766693952,-80.93660569469043,35.126916681319194,-80.9368583985262,35.127360083617006,-80.93710519970077,35.12780679829838,-80.9371811096315,35.12792260427333,-80.93726223519676,35.1280348182835,-80.93734840670545,35.12814320560981,-80.93743944391187,35.12824753953749,-80.93753515639263,35.12834760183031,-80.93763534394505,35.12844318318705,-80.93773979700592,35.128534083679305,-80.9378482970898,35.12862011316968,-80.93796061724608,35.128701091709495,-80.93807652253363,35.1287768499152,-80.93819577051234,35.12884722932266,-80.93831811175006,35.12891208271861,-80.93844329034455,35.12897127444861",24966098,STATE,,Westinghouse Bv,,,,,,,,,,,,,, ,WESTINGHOUSE,BV, ,,,,,,,,,,N,,,1,,,1962.617721612598
,,,LineString,"-80.8495744951579,35.22119281618824,-80.8495125348332,35.2211447469386,-80.8494232623482,35.221075489655334",24966100,STATE,,E John Belk Ra,,,,,,,,,,,,,,E,JOHN BELK,RA, ,,,K28,,,,,,,N,,,1,,,62.15568088185263
,,,LineString,"-80.75607399260177,35.25002452911215,-80.75548926945787,35.24964255651966",24966104,STATE,0,The Plaza,,,,,,,,,,,,,, ,THE PLAZA, , ,,,P-25,,,,,,,,NO,,0,,,223.15962071247372
,,,LineString,"-80.92854494944663,35.11684956214761,-80.9296849252401,35.117332213906714,-80.93009570178012,35.11750612778272,-80.93079230676959,35.11780325464069,-80.9310477322526,35.11791391053897,-80.93132218442581,35.11807464711784,-80.93147684520363,35.11820271539976",24966116,STATE,0,Westinghouse Bv,,,,,,,,,,,,,, ,WESTINGHOUSE,BV, ,,,G-37,,,,,,,,NO,,0,,,1009.1712923838702
,,,LineString,"-80.8468237333768,35.219122586013725,-80.84667717972196,35.21898881087143,-80.84663570497518,35.21895574680627,-80.84659833679693,35.21891810366241,-80.84656557768045,35.218876387630566,-80.8465378681405,35.218831159669946,-80.84651558078976,35.21878302796499,-80.84649901532822,35.218732639747024,-80.8464883945131,35.218680672590935,-80.84648386116349,35.21862782530371,-80.84648547623972,35.218574808527556,-80.84649321802372,35.218522335183785,-80.84650698241104,35.21847111088616,-80.84652658431072,35.218421824452385,-80.84655176013428,35.21837513864154,-80.84658952948573,35.21832252047141,-80.84663244322938,35.2182740064905,-80.8466800583448,35.21823009753333,-80.84673188327696,35.218191246894406,-80.84678738301068,35.218157855648634,-80.84684598459398,35.21813026851085,-80.84690708305291,35.2181087702771,-80.84697004763697,35.21809358288459,-80.84703422833073,35.21808486312052,-80.84709896256423,35.21808270100343,-80.84716358205304,35.218087118853965,-80.84726631892346,35.21810418221037,-80.84736768673034,35.21812806924461,-80.84746723277836,35.218158673280314,-80.8475645125079,35.21819585764389,-80.84765909148048,35.218239456274844,-80.84775054731882,35.21828927446741,-80.84783847159314,35.21834508974007,-80.84794381204439,35.21841914952421,-80.84804534244513,35.21849835204959,-80.84814281196587,35.21858250164748,-80.84823597980956,35.21867139042745,-80.84832461580628,35.218764798791014,-80.84840850098207,35.21886249597409",24966120,STATE,,E John Belk Ra,,,,,,,,,,,,,,E,JOHN BELK,RA, ,,,,,,,,,,N,,,0,,,1011.8652306762513
,,,LineString,"-80.83908405432716,35.217571341642504,-80.83958190931706,35.21720357814458,-80.84051839139795,35.216495716406726",24966123,STATE,0,S McDowell St,,,,,,,,,,,,,,S,MCDOWELL,ST, ,,,L-28,,,,,,,,NO,,0,,,580.3258171962674
,,,LineString,"-80.92862784671638,35.10773166419138,-80.9287124823709,35.1075864890788,-80.92880182674287,35.10745200147974,-80.92886339247119,35.10736658055294,-80.92894727031855,35.10725020339648,-80.92909209225112,35.107010396659824,-80.92945899643806,35.106415726855424,-80.929714880798,35.105993678784436,-80.9297914370121,35.105870351555204,-80.93004427444754,35.10546304414025,-80.93006623404376,35.10542517294891,-80.93017383872584,35.10523959644641,-80.93027240411195,35.105069607665115,-80.93028047114798,35.10505393746827,-80.93030751189777,35.10500141593752,-80.93039421283224,35.104833002798614,-80.9304613065033,35.10470267576161,-80.93048757932921,35.1046440344565,-80.9306489772092,35.104283776881886,-80.9306658926724,35.10424210431155,-80.93081355663922,35.10387829920708,-80.93090386028727,35.10364832423095",24966126,STATE,0,S I-77 Hy,,,,,,,,,,,,,,S,I-77,HY, ,,,G-38,,,,,,,,YES,,1,,,1637.7710089899442
,,,LineString,"-80.89242992074998,35.2526919312677,-80.8926320576977,35.25259093883135,-80.89269679471813,35.25255859382656,-80.89287661088643,35.25245781784455,-80.89295447770036,35.2524141784895,-80.89304548820496,35.25236073895029,-80.89316765759372,35.25228900721807,-80.89334501069686,35.25217195529862",24966131,STATE,0,S I-85 Hy,,,,,,,,,,,,,,S,I-85,HY, ,,,I-25,,,,,,,,YES,,1,,,332.68180650914917
,,,LineString,"-80.93889011867601,35.24117274931029,-80.93878461579864,35.24118520432778,-80.93537936694554,35.24149507768104",24966132,STATE,0,N I-85 Hy,,,,,,,,,,,,,,N,I-85,HY, ,,,G26,,,,,,,,,,1,,,1054.8042471685524
,,,LineString,"-80.8178866845797,35.21223337856317,-80.81786535451444,35.21221537768365,-80.8178228732292,35.21218738919678,-80.8177842264906,35.21215613804813,-80.81761447791501,35.212039603883035,-80.81747024602944,35.211941005805535,-80.81702014803734,35.211628297876054,-80.8167608963848,35.21145218957253",24966133,STATE,0,E 7th St,,,,,,,,,,,,,,E,7TH,ST, ,,,M-29,,,,,,,,NO,,0,,,440.4477004974108
,,,LineString,"-80.85172806809723,35.32575173690261,-80.85169946430995,35.32598049501421,-80.85167964366735,35.326160635462855,-80.85167538368593,35.32619933716707",24966135,STATE,0,Reames Rd,,,,,,,,,,,,,, ,REAMES,RD, ,,,K-18,,,,,,,,NO,,0,,,163.66376630520546
,,,LineString,"-80.83544892540372,35.2185852025847,-80.8354364409402,35.21857351318487,-80.83543166954007,35.21855626541806,-80.83543853797825,35.21853291533724,-80.83551888945935,35.2184577262956,-80.83568088317999,35.21833984585793,-80.83570438124826,35.21831969057737,-80.83571893716596,35.218307206073014,-80.83575329813505,35.21827164574309,-80.83578341778102,35.21823363178964,-80.83580902294185,35.218193395083624,-80.83582984358884,35.21815139832294,-80.83584560664049,35.21810787581196,-80.83585726471733,35.21805559749958,-80.83585690202713,35.21800235944317,-80.83585002203039,35.21795711950237,-80.83583785260588,35.21791241672348,-80.83582707536931,35.21788555918045,-80.835820407226,35.21786894137165,-80.83579797342442,35.21782691408481,-80.83577139430174,35.217786782378106,-80.83573984533979,35.2177490156418,-80.83571956528415,35.21772825548236,-80.83568172835078,35.217696308891135,-80.83564006470161,35.21766785726163,-80.8355951205087,35.217642431987116,-80.83554775333775,35.21762093724255,-80.83549795799932,35.21760314294679,-80.83544602518182,35.21758950328206,-80.83539279274538,35.21758023397084,-80.83533909148181,35.21757486552599,-80.83528158923362,35.217574135543465,-80.83522445596951,35.21757752043228,-80.83516825972264,35.217585243448966,-80.83514631472937,35.21758969862533,-80.8349481214395,35.21763882281912,-80.83490829584122,35.21764419674498,-80.83489238882302,35.21765263611541",24966137,STATE,0,E John Belk Ra,,,,,,,,,,,,,,E,JOHN BELK,RA, ,,,L-28,,,,,,,,NO,,0,,,636.6026202609224
,,,LineString,"-80.77735767514224,35.23902136431533,-80.77680236136527,35.23831987273732,-80.77655394966364,35.23800606479151",24966140,STATE,0,Eastway Dr,,,,,,,,,,,,,, ,EASTWAY,DR, ,,,O-26,,,,,,,,NO,,0,,,440.60573046672425
,,,LineString,"-80.79466780057582,35.26824751880961,-80.79459914014478,35.26857830890995,-80.79445315878854,35.269252383765206,-80.79432585582106,35.2698618295266",24966141,STATE,0,W Sugar Creek Rd,,,,,,,,,,,,,,W,SUGAR CREEK,RD, ,,,N-23,,,,,,,,NO,,0,,,596.3263454104855
,,,LineString,"-80.85867550328652,35.23371428727933,-80.85882481352539,35.23350408373309,-80.85886480404945,35.233447784902026,-80.85890732386265,35.233385272445034,-80.85895122285748,35.23332072919477,-80.8589806442943,35.23327271179054,-80.8590316826783,35.23318941432789,-80.8590895559083,35.23310070787944,-80.85912277451325,35.23303480518486,-80.85916544546482,35.232959949397504,-80.85919466645673,35.23290297948435,-80.8592226307429,35.232848457553565,-80.85925262141255,35.232784950658726,-80.85928439918534,35.23271765819486,-80.85931997610275,35.23263394038417,-80.85934347019217,35.23257865580988,-80.85939875804647,35.23244340264573,-80.85940479918146,35.23242862608691,-80.85945330206947,35.23229474132665,-80.85955997626165,35.23200027770587,-80.85967220467182,35.23168762858126,-80.85969223656102,35.23163182518728,-80.85987340236933,35.23109498172932,-80.85987983622805,35.23108036055665",24966150,STATE,0,S I-77 Hy,,,,,,,,,,,,,,S,I-77,HY, ,,,K-27,,,,,,,,YES,,1,,,1028.4201655129843
,,,LineString,"-80.7582759981266,35.06360673243012,-80.75867261216865,35.06391607826102,-80.75891820671191,35.06409364868782,-80.75893741115193,35.06410305614799,-80.75896043280012,35.0641143317004,-80.75899928792575,35.06413368973461,-80.75907374215451,35.06416352168778,-80.75913714166164,35.06418435471785,-80.75919770940878,35.06420048153206,-80.7592161131513,35.06420404359884,-80.7592703824316,35.0642149324453,-80.75933440516532,35.06422590928733,-80.75938803013184,35.06423268522978,-80.75963323547448,35.064249951091085,-80.75999147004539,35.0642640469015,-80.76015983546725,35.06427067148162",24966154,STATE,0,Tilley Morris Rd,,,,,,,,,,,,,, ,TILLEY MORRIS,RD, ,,,O-42,,,,,,,,NO,,0,,,643.5860548227681
,,,LineString,"-80.88454867167808,35.10304621404055,-80.88370410830865,35.102712655636985,-80.88287933877398,35.102403288308274,-80.88201540286383,35.10200246066898,-80.88094373356509,35.101475009332276",24966158,STATE,0,E I-485 Outer Hy,,,,,,,,,,,,,,E,I-485 OUTER,HY, ,,,I38,,,,,,,,,,0,,,1221.7586938872416
,,,LineString,"-80.77568918398123,35.25071705053439,-80.77565074389405,35.25070822471632,-80.77563165804864,35.25070358053904,-80.77561257433594,35.250698938045005,-80.7755741043116,35.25068873859276,-80.77555528648749,35.25068351852256,-80.77553646866578,35.25067829844949,-80.77549881596008,35.25066717152028,-80.77547998358496,35.250661379704006,-80.77546115330557,35.250655587854105,-80.77542403949589,35.25064353581683,-80.77538747460622,35.25063101884303,-80.77535061427228,35.25061781916843,-80.77533245605613,35.25061087182465,-80.77531429784307,35.2506039244781,-80.77459638137847,35.25035315759263",24966163,STATE,0,The Plaza,,,,,,,,,,,,,, ,THE PLAZA, , ,,,O-25,,,,,,,,NO,,0,,,352.36199538191187
,,,LineString,"-80.86698125284455,35.30563244681102,-80.86694105408343,35.305621617271086,-80.86692217319334,35.30561657188086,-80.86668666800125,35.30555362956994,-80.8663878873308,35.30547464613926,-80.86619636636891,35.30543133865637,-80.86613786823197,35.30541970194586,-80.86603990378093,35.30540020063925,-80.86581756937058,35.305359313438345",24966164,STATE,0,Sunset Rd,,,,,,,,,,,,,, ,SUNSET,RD, ,,,J-20,,,,,,,,NO,,0,,,361.40222404143634
,,,LineString,"-80.88991447567003,35.255387565843385,-80.89016490923895,35.255267087869974,-80.8902741233135,35.25520904470107,-80.89034994543103,35.25516789692634,-80.89040177008145,35.25513926225472,-80.89044822614223,35.25510784819668,-80.8904915402487,35.25507350661055,-80.89053087400181,35.255036022157725,-80.89056595747839,35.25499585422241,-80.89060069869471,35.254946990276025,-80.89062945341057,35.25489272354077,-80.89064737454021,35.25484686881345,-80.89066187534014,35.254798090927075,-80.89067077440437,35.254748485082864,-80.89067436608661,35.25469873372196,-80.89067264296058,35.25464860680296,-80.89065019655008,35.25434322518209,-80.89064971739293,35.254274528771795,-80.89065338124175,35.25425836389783,-80.8906682052528,35.25419294087013,-80.89067945455399,35.25414589874041,-80.89069085267695,35.25409823251353,-80.89072557099895,35.25404127899024,-80.89076400688734,35.253978231729704,-80.89081085188003,35.25393077938087,-80.89087720761202,35.25386356003541,-80.89090707929944,35.25383938009538,-80.8909675522192,35.25379042824344,-80.89109068465628,35.253690753780646,-80.89122735208757,35.253592437529875,-80.89136501190139,35.253493408261924,-80.89142263732111,35.2534562971415,-80.89150468520091,35.253403459213835,-80.89156427868987,35.253365082306445,-80.89158259657746,35.25335328633458,-80.8917231564447,35.25327276651989,-80.89185426010278,35.253197662253406,-80.89202249940875,35.25310869329224,-80.89210038593473,35.25307018123091,-80.89248786327657,35.25287858682271,-80.8926057461329,35.25282264218554,-80.89278526761774,35.252737442712366,-80.89280179994523,35.25272910624192,-80.89299057639417,35.25263392328077,-80.893148796103,35.25254648525077,-80.89323914831606,35.25249400054595,-80.89338369302148,35.25240677615794,-80.89352457564401,35.25231614965293,-80.89356249006832,35.25229176072849,-80.89375649332989,35.25215841728906,-80.89389193145095,35.252061688756,-80.89394763121157,35.25202190989941,-80.8939775468429,35.2519996865446,-80.8944893943415,35.25160807554031,-80.8945483835158,35.25156364000958,-80.89461272983323,35.25152141012892,-80.89468051564057,35.25148302015481,-80.89475698627295,35.25144586822731,-80.89483145042887,35.25141859295154,-80.8948500178056,35.25141341734203,-80.89490107437652,35.25139918274138,-80.8949721881671,35.251383869680346,-80.89504425851612,35.25137358103377,-80.89511699215645,35.25136786107649,-80.89516721611827,35.251366615868555,-80.89526165610197,35.25136994597042,-80.89535480336228,35.25137764864558,-80.89544722527327,35.25139017017344,-80.8955321759706,35.25140555682952,-80.89696348381413,35.25175023616007,-80.89717580905301,35.25180438856185",24966182,STATE,0,THOMASBORO DR,,,,,,,,,,,,,,,THOMASBORO,DR, ,,,I-25,,,,,,,,YES,,0,,,2888.5039567130543
,,,LineString,"-80.8320251909509,35.214794747331126,-80.8317682272621,35.214610621709525,-80.83149209923965,35.21441808101613,-80.83140330372404,35.21435347017444,-80.83131890407918,35.21428581612731,-80.83124963516647,35.2142209095133,-80.83117853823057,35.214149160180774,-80.83107073551773,35.21404590428004,-80.83094027340898,35.21395261153085",24966188,STATE,0,E 3Rd St,,,,,,,,,,,,,,E,3RD,ST, ,,,L-28,,,,,,,,NO,,0,,,447.02335877802665
,,,LineString,"-80.91960607000162,35.19249907473673,-80.91954660906202,35.19254490537524,-80.91937297170593,35.19268232349588,-80.91935514587858,35.19269543195513,-80.91930516243643,35.19272897529751,-80.91925174400437,35.192758907732994,-80.91919572935586,35.19278521766155,-80.9191368403137,35.1928079094948,-80.91907618086634,35.19282650538373,-80.91901375110258,35.192841008759736,-80.91894245840406,35.19285233087727,-80.91887053386881,35.19286045789433,-80.91880671217909,35.192863303413155,-80.91874223166413,35.19286180689539,-80.91867820719597,35.19285595236685,-80.91861518973201,35.192845500924555,-80.91855263912964,35.19283114990766,-80.91849249934799,35.19281263831144",24966193,STATE,,Billy Graham/Tyvola Ra,,,,,,,,,,,,,,,BILLY GRAHAM/TYVOLA,RA, ,,,H30,,,,,,,N,,,0,,,378.4300957470512
,,,LineString,"-80.88131229408494,35.19064179328436,-80.88135415497942,35.19058842329517,-80.88146486370937,35.19044727523797",24966195,STATE,0,S Tryon St,,,,,,,,,,,,,,S,TRYON,ST, ,,,I-30,,,,,,,,NO,,0,,,84.1991919415834
,,,LineString,"-80.72441230447899,35.31595116629722,-80.72411737331856,35.31578701533348,-80.72391070149764,35.31567198750634,-80.72379592049582,35.315597121041925,-80.72349078069834,35.315397555942326,-80.7231978346597,35.315171124502186,-80.72296653730962,35.314992343979846,-80.72216641403061,35.314356755333826,-80.72185478447962,35.31410706316595,-80.72170724191163,35.313988843045756,-80.72167165177788,35.31395688435535,-80.721571090868,35.31386658263141,-80.7214999635496,35.31379782785529,-80.72134923445604,35.313651952342845,-80.72122276355634,35.3135222802232,-80.72102109845413,35.31329993577345,-80.72096206871288,35.31322840155445,-80.72082603983051,35.313063555954585,-80.72072328326078,35.31292601154827,-80.72064415281343,35.31282008765556,-80.72050569754656,35.312613069686606,-80.72045647330995,35.31253946713013,-80.7203085586281,35.31229113598469,-80.72022160039343,35.31213384532117,-80.72002649359726,35.311741214671606,-80.71979810914182,35.311281614206344,-80.7192150104516,35.31010815843252,-80.71871215219933,35.30909615065992",24966197,STATE,0,E Mallard Creek Church Rd,,,,,,,,,,,,,,E,MALLARD CREEK CHURCH,RD, ,,,R20,,5394,,,,,,,John Kirk Dr to University City Bv,0,2005-03-10T15:17:13.000Z,,3085.2846397394383
,,,LineString,"-80.85346132068581,35.36148580565686,-80.85331897270612,35.36155656998061",24966204,STATE,,E I-485 Inner Hy,,,,,,,,,,,,,,E,I-485 INNER,HY,,,,K15,,,,,,,N,,,0,,,49.643169721327325
,,,LineString,"-80.74441888033489,35.17004062971419,-80.74426806961274,35.16982249967034,-80.74424117481865,35.169779029511275,-80.74401009479206,35.169405529747344,-80.74380999174468,35.16905788560587,-80.74375934115837,35.168969889868485,-80.74372740618475,35.16891440574085,-80.74357096916599,35.16864262172688,-80.74271106778984,35.167245359624594,-80.74252966971055,35.1669505974881",24966214,STATE,0,E Independence Bv,,,,,,,,,,,,,,E,INDEPENDENCE,BV, ,,,P33,,,,,,,N,,,0,,,1258.5676916139873
,,,LineString,"-80.82296343014075,35.084099159669734,-80.82295090859469,35.084051233110216,-80.8229335725486,35.08398487363039,-80.82290711185375,35.08388542288597,-80.82282955972794,35.08359414018441,-80.8228129035838,35.08352331836088,-80.82278769352297,35.08341614004708,-80.82275333681552,35.08326253177481,-80.82272580575845,35.08315256128592,-80.82270953533047,35.08308524786867,-80.8226901413482,35.08301523341134,-80.82266848115917,35.0829560157441,-80.82265143127441,35.08291619595139,-80.82262687561133,35.08286457949551,-80.82261205287692,35.082837092920684",24966215,STATE,0,Elm Ln,,,,,,,,,,,,,, ,ELM,LN, ,,,L-40,,,,,,,,NO,,0,,,471.8815111062092
,,,LineString,"-80.84667949496011,35.273146054318524,-80.84659634895804,35.27330984177919,-80.84653275725003,35.27344404100539,-80.84652519257592,35.27346150737963,-80.8464855239163,35.27355308404585,-80.84643378611833,35.273660591562965,-80.84637670849193,35.27376657801166,-80.84636315480056,35.27378464757213,-80.84632156483268,35.273834748227586,-80.84627571990693,35.2738819372105,-80.84622590053898,35.27392620851963,-80.84617210257913,35.273967563931045,-80.84611516251996,35.27400576224322,-80.84605161604034,35.27404199847809,-80.84599674689886,35.274066881405375,-80.84594217396058,35.27408626354306,-80.84588666797003,35.27410153770022,-80.84582911507925,35.274112720862014,-80.84577007222404,35.27411980453262,-80.84571120608321,35.274122304701585,-80.84568754945131,35.27412156790979,-80.84565196076801,35.27412046000123,-80.84559318104512,35.27411448598775,-80.84553542076748,35.274104145779255,-80.84547896149151,35.27408966352214,-80.84543363165099,35.27407340733417,-80.84538427039848,35.27405171634788,-80.84533761188737,35.274026092106446,-80.84529478760055,35.27399720267596,-80.84527074984128,35.27397752674038,-80.84525523752912,35.273964828160274,-80.84521898032595,35.273929883746675,-80.84518767851037,35.27389188721782,-80.84516051952819,35.27385176643304,-80.84513806859928,35.27380997137161,-80.845120886792,35.2737664917653,-80.8451084234166,35.27372179632172,-80.84510244889003,35.27367997852076,-80.84510053723173,35.273632602538186,-80.84510392583728,35.27358491731943,-80.84511263121499,35.27353783636318,-80.84512665762124,35.2734913630385,-80.8451451882739,35.273446423545856,-80.84516905128109,35.27340277682108,-80.84518659944243,35.27337750996823,-80.84519798792996,35.27336111383581,-80.84523088848066,35.27332191009782,-80.84524623406817,35.273308966078474,-80.8452615796508,35.2732960220572,-80.84532717626817,35.27324555576193,-80.84539564363848,35.27319848081452,-80.84546753868672,35.27315478871857,-80.8454837755765,35.27314614906694,-80.84554286659377,35.273114707826885,-80.84562051146816,35.273078256866555,-80.8457007569164,35.273045658228654,-80.84578332760991,35.27301714626239,-80.8462442057238,35.27289770502471,-80.84646163469908,35.27283455984446,-80.84658704472116,35.27280885469575",24966221,STATE,0,N I-77/I-85 RA,,,,,,,,,,,,,,N,I-77/I-85,RA, ,,,K-23,,,,,,,,NO,,0,,,1349.3906032990642
,,,MultiLineString,"-80.96688829887921,35.16609148585772,-80.9667259210829,35.16608939246467,-80.96649331381471,35.16613531772156,-80.96631159164635,35.16618636812218,-80.96611156221554,35.166287871291445,-80.96545428280172,35.16695034883171,-80.96477648831642,35.16653081278432,-80.96465974277018,35.1664660657605,-80.96451297881711,35.166405470245365,-80.96438834788026,35.16637222734948,-80.964268246377,35.16635333722316,-80.9641615775456,35.16634797158137,-80.96402940841774,35.16636065353864,-80.96388921215795,35.16638743709699,-80.96377926927221,35.16643136232647,-80.96364443488332,35.166507068050656,-80.96352745491421,35.16661775370742,-80.9634615171726,35.166717074098635,-80.963416958387,35.16681238172931,-80.96338965859529,35.166917945033504,-80.96337533096073,35.16704093268085,-80.96341717885333,35.167180412749694,-80.96348442598439,35.167309174354486,-80.96355918980119,35.167402545418426,-80.96365986031171,35.167506258339586,-80.96378507739,35.16756376967363,-80.96391012911822,35.167614411269874,-80.96404741103211,35.167640121648766,-80.96420135992825,35.167651589715454,-80.96436336244072,35.16763842278346,-80.96451630369653,35.167607996286094,-80.9646352261802,35.16757789407178,-80.96475808209885,35.16753742193248,-80.9649725311451,35.16745538292818",24966222,STATE,0,I-485 Ra,,,,,,,,,,,,,,,I-485,RA,,,,E32,,,,,,,N,,,0,,,1692.4141008581814
,,,LineString,"-80.88279952788967,35.223977102525495,-80.88295800713314,35.22398360153449,-80.88304647694838,35.223987229423535,-80.88324210669299,35.22399884014101",24966223,STATE,0,Wilkinson Bv,,,,,,,,,,,,,, ,WILKINSON,BV, ,,,I-27,,,,,,,,NO,,0,,,132.41849043322827
,,,LineString,"-80.93156833395678,35.14169562387487,-80.93183387415547,35.141500377381135",24966235,STATE,0,S Tryon St,,,,,,,,,,,,,,S,TRYON,ST, ,,,G-35,,,,,,,,NO,,0,,,106.54019194651379
,,,LineString,"-80.8466320564664,35.2193820212659,-80.84645308307412,35.2194333407996,-80.8459513449562,35.21957720761611",24966236,STATE,,S Caldwell St,,,,,,,,,,,,,,S,CALDWELL,ST, ,,,,,,,,,,N,,,1,,,215.3555729629599
